"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.45689204854597e-117,0.801472782051982,0.395,0.201,3.43468213659646e-112,"14","Sergef"
1.49177464840156e-116,0.759137133336986,0.31,0.139,6.05869355701811e-112,"14","6330415B21Rik"
5.57025717884982e-116,0.707748749607929,0.364,0.174,2.26230425061806e-111,"14","B3galnt1"
6.56684582018597e-116,0.661176610142013,0.52,0.289,2.66705876141033e-111,"14","Fasn"
7.24152476583727e-116,0.78847282846412,0.318,0.147,2.94107286839715e-111,"14","Adam17"
4.42661661057644e-115,0.663411445515761,0.552,0.321,1.79782607021951e-110,"14","Cnot10"
7.88160537660738e-115,0.817812607978292,0.374,0.187,3.20103520765532e-110,"14","Foxn2"
9.24027893098393e-115,0.715126159965367,0.386,0.191,3.75284688502982e-110,"14","Aup1"
1.11235615740904e-114,0.898715271393965,0.25,0.105,4.51772329770108e-110,"14","9430038I01Rik"
1.61389573643006e-114,0.684147942680425,0.419,0.214,6.55467614393707e-110,"14","Herpud2"
5.10925760682227e-114,0.644597219001392,0.49,0.267,2.0750738844348e-109,"14","Sec61a1"
5.60936944294786e-114,0.71821825343431,0.419,0.216,2.27818930555884e-109,"14","Ttll7"
1.8065614836697e-113,0.777399028255456,0.266,0.114,7.33716880977612e-109,"14","Tef"
1.95232483091679e-113,0.766163109914097,0.272,0.118,7.92917206828546e-109,"14","Gm44433"
1.98148913519211e-113,0.666283354978116,0.408,0.207,8.04761997366925e-109,"14","Ivd"
2.21181891590941e-113,0.8378667842772,0.268,0.117,8.98308134507447e-109,"14","Myh9"
2.24676070757512e-113,0.748592695128879,0.358,0.175,9.1249939377456e-109,"14","Man1b1"
4.11787785343351e-113,0.642971285016308,0.528,0.298,1.67243491139349e-108,"14","Xpnpep1"
1.15694509107007e-112,0.868122293525028,0.334,0.162,4.69881679287198e-108,"14","Tsen2"
1.87665057812981e-112,0.732825795672011,0.368,0.181,7.6218286580164e-108,"14","Miga1"
2.90362716073007e-112,0.844979612624905,0.252,0.107,1.17927913505891e-107,"14","Dgkz"
3.44090463556101e-112,0.878764569728515,0.272,0.12,1.39748900868675e-107,"14","Pex1"
4.54494224290664e-112,0.627050428129543,0.459,0.242,1.8458828425341e-107,"14","Lrp3"
4.68068006615197e-112,0.700983892605056,0.443,0.234,1.90101140206696e-107,"14","Ankmy2"
4.84047195135605e-112,0.7353996618121,0.323,0.15,1.96590927832374e-107,"14","Naa60"
1.17203143560403e-111,0.871441447546768,0.264,0.115,4.7600884725622e-107,"14","Tmem38a"
1.21104164398876e-111,0.755676964907832,0.368,0.185,4.91852453289597e-107,"14","Prkdc"
1.23147861689103e-111,0.628328352131172,0.498,0.278,5.00152725464124e-107,"14","Thada"
1.24120116528042e-110,0.980770929079267,0.254,0.11,5.04101441266992e-106,"14","Atg16l2"
1.35221141193349e-110,0.803594633906575,0.288,0.13,5.49187142842669e-106,"14","Polr3e"
4.10249103367484e-110,0.811502307748438,0.297,0.135,1.6661857084167e-105,"14","Sbf1"
5.84764895894604e-110,0.676834747384103,0.325,0.153,2.37496414818634e-105,"14","Scap"
1.59851636654086e-109,0.817528307570484,0.264,0.116,6.49221437106904e-105,"14","Lbr"
3.52133835348752e-109,0.938007037078505,0.26,0.114,1.43015635888542e-104,"14","Tmem14a"
4.22731282357901e-109,0.669177776819029,0.445,0.238,1.71688083016838e-104,"14","Clip2"
4.6262821955211e-109,0.743457291772528,0.335,0.161,1.87891825088894e-104,"14","Ppp1r12c"
6.86466983243356e-109,0.855898318935502,0.269,0.119,2.78801700574457e-104,"14","R74862"
1.89227387604504e-108,0.857535501292107,0.304,0.144,7.68528112016933e-104,"14","Dcbld2"
2.32822447845614e-108,0.779812968858832,0.336,0.164,9.45585089680178e-104,"14","Fam234a"
2.38280893773585e-108,0.659111263777737,0.507,0.286,9.67754021972037e-104,"14","Thap3"
1.00181224568258e-107,0.652668955567845,0.324,0.152,4.06876025461523e-103,"14","Selenon"
1.43029069962082e-107,0.721181736652929,0.354,0.174,5.80898264744001e-103,"14","Map1s"
1.71266947717946e-107,0.633637659672431,0.418,0.217,6.95583581461664e-103,"14","Fbxo8"
4.43521191805482e-107,0.895631585783335,0.263,0.117,1.80131696839878e-102,"14","Dis3l"
6.3171566509498e-107,0.812466412297463,0.331,0.162,2.56565000221675e-102,"14","Iars2"
1.55428050763572e-106,0.805995198649631,0.355,0.179,6.31255485371171e-102,"14","Prim2"
2.17147296602487e-106,0.718699620929329,0.324,0.155,8.81922030421341e-102,"14","Spcs3"
2.82947392219041e-106,0.76769482349044,0.257,0.112,1.14916253875841e-101,"14","Crot"
3.24051109530254e-106,0.634675228855937,0.314,0.147,1.31610117624617e-101,"14","Ctsf"
3.47390463833505e-106,0.693962796769621,0.344,0.167,1.4108916298134e-101,"14","Tmem115"
4.5738525382627e-106,0.687208459079097,0.374,0.189,1.85762446989001e-101,"14","Aco1"
7.89798041566968e-106,0.627597233058961,0.442,0.236,3.20768576602008e-101,"14","Gpaa1"
7.99031469992996e-106,0.737070150106656,0.327,0.156,3.24518641222955e-101,"14","Smg9"
1.32094033667144e-105,0.615323583382119,0.544,0.315,5.36486708335738e-101,"14","Idh3a"
2.64832604429427e-105,0.609004191449941,0.571,0.342,1.07559113962968e-100,"14","Slc38a9"
4.90914223590097e-105,0.758451754129267,0.265,0.117,1.99379902768882e-100,"14","Ccdc106"
1.44611489426345e-104,0.706844808093485,0.37,0.187,5.87325103156158e-100,"14","Mtmr1"
1.54267723663207e-104,0.642513661774142,0.371,0.186,6.26542932885748e-100,"14","Sptlc1"
1.81101762420776e-104,0.72119864154313,0.331,0.161,7.35526697895738e-100,"14","Focad"
5.30976426102315e-104,0.771261979376813,0.375,0.193,2.15650765697194e-99,"14","Mta3"
6.84866634101752e-104,0.688781439813815,0.487,0.276,2.78151734774086e-99,"14","Atp13a3"
6.88237300049125e-104,0.901841472701262,0.26,0.116,2.79520697041952e-99,"14","Snx8"
7.96156429737787e-104,0.609917071188066,0.491,0.274,3.23350972373705e-99,"14","Ecd"
8.14852383935298e-104,0.695997942709313,0.44,0.244,3.30944147211482e-99,"14","Zc3h12b"
1.4821859366983e-103,0.664327873601275,0.397,0.206,6.01974996330648e-99,"14","Bcl2l13"
2.30290866035728e-103,0.646667123476823,0.696,0.477,9.35303323317506e-99,"14","Cfap20"
5.35540751900891e-103,0.71563380718246,0.358,0.179,2.17504520977028e-98,"14","Ecsit"
9.10547136754368e-103,0.659050816506263,0.371,0.19,3.69809614121419e-98,"14","Rin2"
1.01473808416255e-102,0.724823214589905,0.394,0.208,4.12125725501779e-98,"14","Dym"
1.09992499271461e-102,0.84804313130683,0.404,0.22,4.46723536541111e-98,"14","Flnb"
3.00841289426252e-102,0.847144793020899,0.283,0.131,1.22183681287578e-97,"14","Usp51"
3.82634034491792e-102,0.73322306197763,0.346,0.172,1.55402986768496e-97,"14","Prmt3"
4.81474077978306e-102,0.901200617515572,0.322,0.161,1.95545882030109e-97,"14","BC052040"
6.71800617725806e-102,0.617163102712339,0.442,0.242,2.72845102883159e-97,"14","Depdc5"
7.58420867816524e-102,0.624335671347927,0.454,0.25,3.08025051255003e-97,"14","Nek9"
1.20399502182524e-101,0.913424133342133,0.27,0.124,4.88990538164102e-97,"14","Rdh11"
1.76256032121058e-101,0.779614866608322,0.268,0.121,7.15846248856466e-97,"14","Slc45a1"
2.24793572062933e-101,0.648716833363218,0.418,0.224,9.12976613576395e-97,"14","Tmem175"
2.53545249371586e-101,0.919639103399144,0.25,0.112,1.02974867579776e-96,"14","Cnnm2"
2.77199668557275e-101,0.708262916961518,0.356,0.18,1.12581873387852e-96,"14","Gtpbp2"
2.94216676684821e-101,0.706183656103325,0.349,0.177,1.19493161068773e-96,"14","Kat2b"
3.48127983195444e-101,0.841282473400993,0.254,0.113,1.41388699094998e-96,"14","Gan"
6.1101003554095e-101,0.897292492133525,0.266,0.122,2.48155615834602e-96,"14","Elf1"
2.00604447150141e-100,0.629554174095874,0.439,0.239,8.14734901655582e-96,"14","Fktn"
2.48842746618694e-100,0.952805220766929,0.253,0.114,1.01064993111716e-95,"14","Rpia"
2.82511538252283e-100,0.681176993449045,0.359,0.182,1.14739236145782e-95,"14","6030458C11Rik"
5.09204745273159e-100,0.638499479191543,0.361,0.182,2.06808415245241e-95,"14","Arel1"
9.67461064247256e-100,0.769251144545546,0.338,0.17,3.92924636633381e-95,"14","Fancl"
1.52095793948016e-99,0.646629300516784,0.41,0.218,6.1772185754047e-95,"14","Samd8"
3.60447728507194e-99,0.615376593645,0.418,0.225,1.46392240455912e-94,"14","Fam174a"
5.24008905344099e-99,0.612369040300769,0.381,0.196,2.12820976816453e-94,"14","Acp2"
9.49667906906449e-99,0.785410552163515,0.256,0.115,3.85698123710985e-94,"14","Bicd2"
2.50150597316908e-98,0.739837505214628,0.345,0.175,1.01596163594289e-93,"14","Clpb"
2.69230808299492e-98,0.670712965750388,0.37,0.191,1.09345400482756e-93,"14","Colgalt1"
4.28852653975718e-98,0.63522318233301,0.322,0.155,1.74174216885698e-93,"14","Mars1"
6.6839321712118e-98,0.624548949717643,0.474,0.269,2.71461221201596e-93,"14","Zfc3h1"
2.22802215620702e-97,0.854978563964892,0.268,0.125,9.04888918521918e-93,"14","Slc7a14"
5.57123802565381e-97,0.655943813651872,0.285,0.132,2.26270261173904e-92,"14","AI837181"
5.58144102527163e-97,0.651796728206635,0.266,0.121,2.26684645800382e-92,"14","Nfic"
1.18954087804227e-96,0.714122710849308,0.284,0.133,4.83120132208088e-92,"14","Tysnd1"
1.31031879082632e-96,0.820090663443577,0.271,0.126,5.32172873706201e-92,"14","Rcl1"
4.30638147473716e-96,0.722060783371056,0.28,0.131,1.74899377214975e-91,"14","Tmem50b"
2.14097483674631e-95,0.653536420376747,0.394,0.211,8.69535520196145e-91,"14","Dip2a"
3.46702490434903e-95,0.608346128201343,0.321,0.157,1.40809749465232e-90,"14","Txndc5"
4.77449096847448e-95,0.619521201984013,0.384,0.203,1.93911176193623e-90,"14","Csad"
7.89592537347777e-95,0.612793923177153,0.326,0.16,3.20685113118426e-90,"14","Chmp2b"
1.25910125914674e-94,0.659498966610478,0.297,0.142,5.11371385389858e-90,"14","Cerk"
2.5605802329572e-94,0.759951495731851,0.254,0.115,1.03995405581324e-89,"14","Tmem42"
3.20832853864146e-94,0.658819319281747,0.336,0.17,1.30303055268384e-89,"14","Zfp467"
7.91910945802936e-94,0.655414649339751,0.382,0.203,3.21626711528404e-89,"14","Pank1"
8.65064513650556e-94,0.622439016604007,0.396,0.21,3.51337301574037e-89,"14","Mvk"
1.65685665678789e-93,0.741454756925989,0.268,0.126,6.72915762587834e-89,"14","Slc44a2"
1.68111543830173e-93,0.736806234354702,0.336,0.172,6.82768224111866e-89,"14","C330007P06Rik"
3.39108192059227e-93,0.665978019839654,0.303,0.147,1.37725401122934e-88,"14","Lrfn1"
1.01092063208133e-92,0.6309917786573,0.544,0.335,4.10575305513512e-88,"14","Gpr45"
1.50217837541983e-92,0.612990584863147,0.413,0.224,6.1009472539301e-88,"14","Srprb"
4.22763103978968e-92,0.77919990436435,0.31,0.155,1.71701007050018e-87,"14","Slc30a7"
4.83481290320203e-92,0.688486191368854,0.333,0.17,1.96361091250647e-87,"14","Mef2d"
9.06864280912903e-92,0.651612945012856,0.481,0.282,3.68313859049967e-87,"14","Arvcf"
1.0689943758757e-91,0.640241814283375,0.373,0.197,4.34161375818158e-87,"14","Trmt1"
1.25932782797054e-91,0.623951797978301,0.383,0.204,5.11463404051956e-87,"14","Mfn1"
4.91802130445018e-91,0.750718134978299,0.251,0.116,1.9974051725894e-86,"14","Arhgap23"
6.16708614479591e-91,0.616290557334929,0.432,0.24,2.50470036684741e-86,"14","Iars"
2.20203181125067e-90,0.709674694294917,0.25,0.114,8.94333199821348e-86,"14","Dusp6"
2.21343336058786e-90,0.76230198361513,0.254,0.118,8.98963825069153e-86,"14","Zxdc"
2.86245758362899e-90,0.722454373235369,0.337,0.174,1.16255852301508e-85,"14","Naa25"
4.31178213474688e-90,0.706561264982287,0.272,0.129,1.7511871962061e-85,"14","Trmt2a"
6.69888987144862e-90,0.602818093354842,0.455,0.257,2.72068713239014e-85,"14","Abhd17c"
2.0856778334225e-89,0.699623611353715,0.253,0.117,8.47077195266212e-85,"14","Daglb"
3.5226147051228e-89,0.64123338931471,0.299,0.147,1.43067473633857e-84,"14","Lrrc8a"
3.99075504555508e-89,0.67533538820545,0.393,0.217,1.62080525420174e-84,"14","Abhd18"
4.4231996878032e-89,0.63998163350313,0.343,0.179,1.79643832120439e-84,"14","Sfi1"
4.48959185439547e-89,0.685596512152689,0.279,0.134,1.82340283574417e-84,"14","Mettl22"
5.56523797942465e-89,0.716012286440861,0.288,0.14,2.26026575296353e-84,"14","Hsf1"
6.05309943711476e-89,0.713404670705277,0.301,0.15,2.45840580538979e-84,"14","Atic"
9.28874956874526e-89,0.697498955064549,0.297,0.147,3.7725327498502e-84,"14","Afg3l2"
1.12866373211154e-88,0.740740607631643,0.27,0.129,4.58395488159781e-84,"14","Ppfia3"
1.31190687647834e-88,0.781184234633546,0.269,0.13,5.32817858812914e-84,"14","Dus2"
1.4463353205575e-88,0.600862693282152,0.314,0.156,5.87414627091222e-84,"14","Rnf139"
2.26448820676211e-88,0.698629384430677,0.389,0.213,9.19699240294365e-84,"14","Tank"
3.52038907401983e-88,0.652635424814449,0.351,0.185,1.42977081852241e-83,"14","Pdcd11"
5.29171102432321e-88,0.761837201055796,0.308,0.155,2.14917551541863e-83,"14","Ric1"
2.52850654339998e-87,0.615580091889281,0.418,0.236,1.02692764753647e-82,"14","Mad1l1"
4.79350972021366e-87,0.682804026225505,0.297,0.149,1.94683603776757e-82,"14","Snap23"
2.08237876423358e-86,0.637445222690554,0.386,0.211,8.45737311305827e-82,"14","Crls1"
1.68140424038815e-85,0.649069476750338,0.452,0.266,6.82885518191245e-81,"14","Tent4b"
2.08876235821942e-85,0.636484153220866,0.45,0.262,8.48329944167236e-81,"14","Srr"
3.42534094891846e-85,0.64212358242908,0.435,0.253,1.39116797299374e-80,"14","Dph6"
3.51644223238038e-85,0.667155700835659,0.27,0.13,1.42816784825897e-80,"14","Abcb8"
4.09656804500368e-85,0.765313382398429,0.284,0.141,1.66378014579779e-80,"14","Zfp961"
6.32047276766571e-85,0.600347057283077,0.504,0.304,2.56699680985975e-80,"14","Phtf2"
3.44766946215559e-84,0.710050380964452,0.311,0.16,1.40023647535987e-79,"14","Fance"
5.59223756614201e-84,0.621594462734893,0.309,0.156,2.27123136511291e-79,"14","Wtip"
7.52216794103406e-84,0.634189238220964,0.262,0.125,3.05505328757157e-79,"14","Slc16a14"
1.68779838038659e-83,0.61380149566647,0.418,0.236,6.85482434210211e-79,"14","Ddx47"
1.86325102907515e-83,0.612232809515939,0.492,0.299,7.5674077294858e-79,"14","Gfpt1"
2.81860721870158e-83,0.671146413673484,0.253,0.12,1.14474913580346e-78,"14","Rilpl2"
8.34730801837836e-83,0.708686167535436,0.308,0.161,3.39017567858419e-78,"14","E2f3"
1.37814878896424e-82,0.690079274258944,0.305,0.156,5.59721349149938e-78,"14","Zscan26"
1.06292934760094e-81,0.677797462464225,0.254,0.121,4.31698125234646e-77,"14","Sgsm3"
6.95299670047033e-81,0.707454762565097,0.356,0.195,2.82389007992902e-76,"14","Urgcp"
1.08112917722261e-80,0.610355043415475,0.278,0.138,4.39089804037193e-76,"14","Atp13a1"
2.71615167018304e-80,0.628169445524748,0.337,0.18,1.10313783932814e-75,"14","Parn"
3.00532906689558e-79,0.746714979982218,0.285,0.146,1.22058434722897e-74,"14","Zkscan2"
3.79284615575227e-79,0.664600477052024,0.277,0.139,1.54042653769723e-74,"14","Prmt9"
3.58434182295934e-78,0.601263319539634,0.354,0.193,1.45574458797671e-73,"14","Usp45"
5.79047215808492e-78,0.600688116739194,0.311,0.162,2.35174236228461e-73,"14","Alg9"
1.31191308519128e-77,0.671881658058596,0.36,0.199,5.32820380419587e-73,"14","Mipol1"
3.98359178945921e-77,0.650078905835767,0.302,0.157,1.61789596937096e-72,"14","Fez2"
4.46878042289328e-77,0.626290918271772,0.277,0.14,1.81495048095388e-72,"14","Etfdh"
2.32948109498023e-76,0.62373541942093,0.305,0.16,9.46095451915272e-72,"14","Ngly1"
4.53303219272585e-76,0.625956803583645,0.285,0.146,1.84104569475368e-71,"14","Atg7"
1.04069641507908e-75,0.714540260671027,0.25,0.124,4.22668442020217e-71,"14","Tex2"
1.38055122541031e-75,0.60277299667471,0.366,0.203,5.60697074688142e-71,"14","Ppwd1"
1.75908414080796e-75,0.622764668989416,0.331,0.18,7.14434432947744e-71,"14","Ikbkb"
5.07494410164613e-75,0.603185760632844,0.337,0.183,2.06113779744256e-70,"14","Dstyk"
5.66098027592843e-75,0.654328188910816,0.307,0.163,2.29915052926557e-70,"14","Stx17"
1.47589551716561e-74,0.831606604631593,0.253,0.127,5.99420205341642e-70,"14","Mospd2"
2.60316696527873e-73,0.608768948032441,0.262,0.132,1.05725023127831e-68,"14","Ptpdc1"
4.02802863905438e-73,0.6611623246688,0.265,0.135,1.63594355146554e-68,"14","Zfp346"
1.92232852537807e-71,0.675465953570466,0.25,0.125,7.80734507297051e-67,"14","Cars2"
2.05487893123222e-70,0.615278317498335,0.261,0.132,8.34568529130652e-66,"14","Ipo4"
6.34690636110374e-70,0.668942989647276,0.25,0.126,2.57773254949867e-65,"14","Ppp2r1b"
3.1437667673746e-68,0.633669322736846,0.274,0.144,1.27680943490152e-63,"14","Dnaja3"
2.35372378794857e-66,0.683022519199168,0.255,0.132,9.55941379237434e-62,"14","Ercc8"
4.50313782903573e-66,0.602662410533389,0.29,0.158,1.82890439788457e-61,"14","Arfgef2"
1.75224879866586e-65,0.607415226560141,0.291,0.159,7.11658327090151e-61,"14","Stimate"
4.55199883504659e-65,0.618783638640418,0.263,0.138,1.84874880686582e-60,"14","Ap4e1"
1.36487854342317e-62,0.626617636628755,0.335,0.194,5.54331771625887e-58,"14","Eefsec"
1.41260957105137e-61,0.629060384603749,0.271,0.147,5.73717251186805e-57,"14","Wdr11"
2.78795198602608e-60,0.60051397714023,0.271,0.147,1.13229881960463e-55,"14","Mto1"
1.4668584977384e-51,0.630851826301976,0.263,0.151,5.95749910271474e-47,"14","Cab39l"
0,1.68448752520707,0.871,0.386,0,"15","Sfta3-ps"
0,1.77136020783863,0.819,0.341,0,"15","St18"
0,2.28231681733181,0.926,0.455,0,"15","Dach1"
0,1.70164697014418,0.877,0.407,0,"15","Nkx2-1"
0,1.93191964025044,0.912,0.46,0,"15","Sox1ot"
0,2.31802168902726,0.62,0.181,0,"15","Sox21"
0,2.06338068211325,0.688,0.261,0,"15","Gm38505"
0,1.80234764202653,0.902,0.485,0,"15","2610307P16Rik"
0,1.33425493540298,0.804,0.393,0,"15","Btg2"
0,2.47314918009529,0.578,0.169,0,"15","Gpc4"
0,3.61066069898064,0.467,0.068,0,"15","Fli1"
0,1.90642879063305,0.651,0.264,0,"15","Ccnd2"
0,1.50331063774784,0.622,0.236,0,"15","Tead2"
0,3.27439787853509,0.462,0.08,0,"15","Ass1"
0,1.4527915523213,0.671,0.291,0,"15","Insm1"
0,1.26760260980091,0.644,0.28,0,"15","Nkx2-4"
0,1.72011083515811,0.738,0.381,0,"15","Zc3h12c"
0,1.3529512792991,0.652,0.296,0,"15","Gadd45g"
0,1.8288254756406,0.54,0.199,0,"15","Ascl1"
0,1.71953495215205,0.467,0.136,0,"15","Rax"
0,1.73865210443074,0.929,0.599,0,"15","Dlk1"
0,1.54205440460289,0.671,0.341,0,"15","Crb1"
0,1.10030955214487,0.847,0.517,0,"15","Mdk"
0,1.51974095147023,0.773,0.46,0,"15","Jam3"
0,2.342900352785,0.446,0.141,0,"15","Thsd4"
0,1.93060046006093,0.559,0.257,0,"15","Sox3"
0,1.5772296248366,0.737,0.435,0,"15","Adam23"
0,1.80732937314257,0.724,0.423,0,"15","Zswim5"
0,1.29069611963652,0.825,0.527,0,"15","Mfap2"
0,1.61105135359679,0.462,0.166,0,"15","Mfng"
0,1.24455053355915,0.804,0.51,0,"15","Hes6"
0,2.40539219218654,0.375,0.106,0,"15","Cdh7"
0,2.00332923086681,0.376,0.112,0,"15","Dll1"
0,2.09661447770979,0.386,0.132,0,"15","Zim1"
0,1.5747896535604,0.993,0.759,0,"15","Sox2ot"
0,2.31507276767064,0.324,0.092,0,"15","St3gal1"
0,3.35128972833542,0.27,0.043,0,"15","Prdm13"
0,1.54506811758535,0.872,0.653,0,"15","Cdkn1c"
0,2.52341192884463,0.27,0.053,0,"15","Dbx1"
0,1.12956075352868,0.9,0.685,0,"15","Tox3"
0,1.22070841781041,0.905,0.707,0,"15","Tox"
0,1.18931639395866,0.896,0.698,0,"15","Rian"
0,1.5635965580762,0.979,0.801,0,"15","Efna5"
0,0.898037958011586,0.953,0.783,0,"15","Tcf4"
0,1.18898701100286,0.92,0.756,0,"15","Nol4"
0,1.30822713388259,0.916,0.765,0,"15","Slc25a5"
0,1.15352836909919,0.968,0.827,0,"15","Pak3"
0,1.040764868579,0.936,0.796,0,"15","Tcf12"
0,1.34980806883918,0.955,0.821,0,"15","Peg3"
0,0.985992457426321,0.931,0.842,0,"15","Cdk4"
0,1.57542834105962,0.993,0.916,0,"15","Zbtb20"
0,0.862477153092705,0.967,0.933,0,"15","Sox4"
0,0.608437578121049,0.95,0.962,0,"15","Rps15a"
0,0.60254592979216,0.953,0.959,0,"15","Rps4x"
0,0.647541676740139,0.949,0.955,0,"15","Rpl34"
0,0.60889596933091,0.95,0.953,0,"15","Rps26"
1.22659144712633e-304,1.45911291918635,0.779,0.532,4.98167850335887e-300,"15","Miat"
8.00440009890324e-304,1.1910694391606,0.721,0.422,3.25090705616856e-299,"15","Cald1"
2.45429484500734e-301,0.667331804002452,0.94,0.925,9.96787308351281e-297,"15","Rps28"
1.4395168290184e-300,1.29611299124332,0.74,0.462,5.84645364937534e-296,"15","Syne2"
1.79434017303487e-300,1.0579265104391,0.853,0.579,7.28753317876381e-296,"15","Srrm4"
3.48962573640525e-300,1.5781601436148,0.533,0.24,1.41727659658363e-295,"15","Ucp2"
4.37569244444505e-298,1.97408932596863,0.418,0.16,1.77714372938691e-293,"15","Lef1"
6.38465809673889e-297,0.920653346941569,0.925,0.781,2.59306503940953e-292,"15","Msi2"
1.63283464998652e-286,1.63009838613374,0.461,0.193,6.63159464745526e-282,"15","Dll3"
3.74817066382507e-280,0.658724694108169,0.953,0.956,1.52228203340591e-275,"15","Rps21"
2.38267188576205e-277,0.989845949226978,0.855,0.604,9.67698359683398e-273,"15","Chd7"
4.45976662092764e-276,0.681155151470621,0.919,0.877,1.81128961542355e-271,"15","Rpl22"
6.58980482000681e-276,1.20152179697841,0.715,0.455,2.67638332959756e-271,"15","Pnrc1"
2.809810842242e-274,1.08626971830469,0.779,0.523,1.14117657546817e-269,"15","Ddr1"
2.60171059040942e-273,1.41352510421897,0.643,0.371,1.05665873918888e-268,"15","Mbip"
2.43055445203586e-272,2.46321175990299,0.264,0.077,9.87145385149843e-268,"15","Pkib"
4.58183113380216e-269,0.721826532234669,0.911,0.852,1.86086489668241e-264,"15","Sem1"
1.8757179817505e-260,1.55090819753362,0.502,0.235,7.61804101108147e-256,"15","Prag1"
1.92301307701932e-258,1.03150705404069,0.713,0.468,7.81012531100627e-254,"15","Lman1"
1.46242563282934e-256,1.54476467567586,0.536,0.269,5.93949546517308e-252,"15","Cplx2"
3.5888942625428e-249,0.81319288689473,0.875,0.705,1.45759351578913e-244,"15","Gng5"
1.69712064625638e-245,1.75811356266924,0.422,0.179,6.89268579270565e-241,"15","Smoc1"
8.69132338042088e-241,1.27870655048094,0.646,0.369,3.52989407772414e-236,"15","Isl1"
1.44942059465213e-234,0.713830069557971,0.909,0.734,5.88667680312016e-230,"15","Zdbf2"
1.19201560173279e-233,1.94081875266261,0.316,0.114,4.84125216487754e-229,"15","G0s2"
1.47396052401415e-233,1.47471885328218,0.413,0.173,5.98634327223106e-229,"15","Zbtb18"
3.60334239056991e-233,1.12943269212967,0.707,0.475,1.46346147850607e-228,"15","Rbpj"
8.00258215536319e-233,1.37319782069714,0.399,0.159,3.25016871657921e-228,"15","Pon2"
3.86687779852604e-228,1.1090674307774,0.668,0.408,1.57049374909337e-223,"15","Sinhcaf"
5.30381756736519e-225,0.608780488445747,0.92,0.871,2.1540924668097e-220,"15","Snrpe"
1.38196970563038e-224,1.10674003634405,0.651,0.38,5.61273176244724e-220,"15","Sox1"
1.1920898202173e-223,0.872801818945385,0.908,0.804,4.84155359583053e-219,"15","Baz2b"
2.81704040698903e-223,1.17819457534238,0.67,0.412,1.14411279089452e-218,"15","Arid5b"
3.89535189381472e-222,1.26378336128285,0.646,0.388,1.58205821815391e-217,"15","Magel2"
1.48216557485459e-221,0.631553057312515,0.951,0.834,6.01966726571444e-217,"15","Ssbp3"
3.86107780030731e-217,1.91764519238706,0.435,0.206,1.56813813781681e-212,"15","Hs6st2"
1.70002002775299e-216,1.63816442256345,0.37,0.153,6.90446134071601e-212,"15","Ezr"
2.55424671954877e-214,0.933815130204018,0.758,0.521,1.03738176267754e-209,"15","Atp6v0e"
1.16776115049425e-213,1.49935715440502,0.604,0.371,4.74274513661736e-209,"15","Gm9801"
3.2327800035634e-213,0.626331192847532,0.931,0.908,1.31296127064724e-208,"15","Rpl27"
2.94763735167011e-212,0.830622788164364,0.82,0.647,1.1971534340073e-207,"15","Npc2"
1.56012610166935e-209,0.972274546066,0.832,0.7,6.33629614931991e-205,"15","Rpl13a"
2.47219892112836e-208,0.620767623403437,0.922,0.901,1.00405886982707e-203,"15","Rpl27a"
3.72332057829117e-208,0.933045319855688,0.873,0.75,1.51218941966718e-203,"15","Srgap3"
1.43421752778192e-203,0.794158679376726,0.957,0.906,5.82493106733349e-199,"15","Pbx1"
2.83558579408505e-197,0.942144885682744,0.746,0.548,1.1516448144097e-192,"15","Ssbp1"
2.45980576682656e-196,0.830879819793324,0.906,0.816,9.9902551413894e-192,"15","Ppib"
8.5202778760433e-196,0.982911163876883,0.881,0.775,3.46042565657623e-191,"15","A230057D06Rik"
1.50370555525754e-195,1.21715143816427,0.341,0.134,6.10714974212299e-191,"15","Abca1"
5.55956184036088e-195,0.922509800452371,0.734,0.528,2.25796044584417e-190,"15","Lsm8"
2.38396660242406e-194,1.62339057954102,0.403,0.186,9.68224195908508e-190,"15","Lgr4"
7.36978451562078e-192,1.54125339122066,0.299,0.112,2.99316428317422e-187,"15","Tbx3"
3.04951577225593e-190,1.27626428794496,0.475,0.234,1.23853033574402e-185,"15","Gm32061"
3.7569119811668e-186,0.88830590244411,0.964,0.822,1.52583223203109e-181,"15","Dcc"
1.06134354031126e-184,0.845135714918825,0.799,0.64,4.31054065462014e-180,"15","Cdc42se2"
3.19313436483658e-184,1.17938027474914,0.597,0.367,1.29685959093473e-179,"15","Kdm7a"
2.6451761476164e-182,0.774612057078289,0.855,0.674,1.07431184059292e-177,"15","Tead1"
6.4441756518194e-182,1.43513171467168,0.365,0.16,2.61723749922993e-177,"15","Baz1a"
2.38568503852769e-181,0.795866704047525,0.802,0.655,9.68922121547634e-177,"15","Zfand6"
3.24831665122169e-177,0.678487851323009,0.87,0.796,1.31927132472718e-172,"15","Rtraf"
3.04111871038442e-175,1.27354550728685,0.442,0.226,1.23511995303553e-170,"15","Hbp1"
9.39121583388415e-175,0.996485118986918,0.605,0.363,3.81414839877371e-170,"15","Peg10"
1.09798648513383e-174,0.640942711575654,0.881,0.799,4.45936231072256e-170,"15","Bri3"
1.99500026971169e-173,0.627797130959006,0.896,0.832,8.10249409540704e-169,"15","Ddx39b"
